id;imie;nazwisko;dataUrodzenia;login;haslo
464;Joanna;OLSZEWSKA;01.08.1984;haslo32464;
465;Petronella;JAWORSKA;01.06.1990;haslo14465;
466;Nikola;KUCHARSKA;01.10.1983;haslo36466;
467;Zbigniew;KWIATKOWSKA;01.06.1985;haslo64467;
468;Wincenty;PIOTROWSKA;01.09.1996;haslo39468;
469;Anna;ADAMCZYK;01.05.1988;haslo43469;
470;Wiliam;MICHALSKA;01.08.1994;haslo4470;
471;Arleta;KORYTKOWSKI;01.04.1976;haslo42471;
472;Petronella;KWIATKOWSKA;01.10.1998;haslo50472;
473;Adrianna;MAKOWSKA;01.06.1975;haslo25473;
474;Katarzyna;JASIÑSKA;01.07.1972;haslo8474;
475;Nikola;KWIATKOWSKA;01.10.1988;haslo66475;
476;Natan;SADOWSKA;01.04.1981;haslo63476;
477;Teresa;WIECZOREK;01.06.1985;haslo31477;
478;Martyna;KOWALSKA;01.12.1982;haslo67478;
479;Aneta;NOWAK;01.04.1981;haslo20479;
480;Sylwia;PAWLAK;01.01.1990;haslo9480;
481;Wincenty;KAMIÑSKA;01.05.1993;haslo10481;
482;Wiliam;KORYTKOWSKI;01.10.1973;haslo37482;
483;Mirella;BA£KA;01.08.1989;haslo37483;
484;Maciej;WILK;01.05.1978;haslo37484;
485;Marika;B¥K;01.09.1976;haslo29485;
486;Dorota;MAZUR;01.10.1973;haslo12486;
487;Martyna;WOJCIECHOWSKA;01.02.1987;haslo5487;
488;Arleta;SOKO£OWSKA;01.07.1992;haslo6488;
489;Piotr;SIKORA;01.12.1987;haslo57489;
490;Jagna;JAWORSKA;01.07.1977;haslo59490;
491;S³awomir;SZEKPSIR;01.06.1975;haslo70491;
492;Martyna;DUDEK;01.06.1990;haslo47492;
493;Pamela;SZCZEPAÑSKA;01.10.1993;haslo29493;
494;Aneta;BA£KA;01.03.1974;haslo26494;
495;Maciej;WRÓBLEWSKA;01.10.1978;haslo2495;
496;Stanis³aw;SOKO£OWSKA;01.04.1976;haslo59496;
497;Jan;DUDEK;01.12.1982;haslo6497;
498;Adrianna;JASIÑSKA;01.09.1996;haslo63498;
499;Arkadiusz;DUDEK;01.05.1998;haslo23499;
500;Joanna;OSTROWSKA;01.11.1980;haslo42500;
501;Pamela;KAMIÑSKA;01.02.1997;haslo17501;
502;Bogumi³a;JAWORSKA;01.06.1990;haslo22502;
503;Hanna;JAWORSKA;01.02.1997;haslo6503;
504;Adrianna;PAPIERZEWSKI;01.09.1981;haslo67504;
505;Zbigniew;PAWLUK;01.12.1997;haslo64505;
506;Bo¿ena;KRAWCZYK;01.04.1971;haslo20506;
507;Józef;NOWAK;01.12.1972;haslo12507;
508;Anna;MAZUR;01.01.1980;haslo42508;
509;Marzena;KAMIÑSKA;01.06.1985;haslo52509;
510;Arkadiusz;SZCZEPAÑSKA;01.05.1973;haslo22510;
511;Krzysztof;KUCHARSKA;01.10.1998;haslo39511;
512;Julian;WRÓBLEWSKA;01.04.1991;haslo69512;
513;Petronella;PAWLUK;01.06.1980;haslo45513;
514;Szymon;MICHALAK;01.11.1975;haslo38514;
515;Bo¿ena;MICHALSKA;01.06.1995;haslo33515;
516;Jacek;ZAWADZKA;01.07.1977;haslo55516;
517;Zbigniew;MICHALSKA;01.08.1994;haslo46517;
518;Marcjanna;PACZOS;01.09.1991;haslo18518;
519;Izabela;PAWLAK;01.10.1998;haslo3519;
520;Julia;PAWLAK;01.03.1984;haslo12520;
521;Zofia;WYSOCKA;01.02.1982;haslo50521;
522;Marcjanna;ADAMCZYK;01.08.1974;haslo24522;
523;Albin;JAKUBOWSKA;01.10.1983;haslo28523;
524;Maksymilian;KOWALCZYK;01.08.1994;haslo50524;
525;Maksymilian;WIECZOREK;01.03.1974;haslo4525;
526;Magdalena;RUTKOWSKA;01.10.1978;haslo61526;
527;Krystyna;JAKUBOWSKA;01.07.1982;haslo44527;
528;Antonina;M¥CZKA;01.05.1973;haslo67528;
529;Pawe³;SOKO£OWSKA;01.12.1997;haslo16529;
530;Wincenty;JANKOWSKA;01.05.1973;haslo70530;
531;S³awomir;RUTKOWSKA;01.05.1988;haslo4531;
532;Kamila;WÓJCIK;01.12.1997;haslo31532;
533;Aleksander;RUTKOWSKA;01.03.1989;haslo53533;
534;Magdalena;ZALEWSKA;01.12.1977;haslo20534;
535;Teresa;SADOWSKA;01.07.1997;haslo43535;
536;Jan;PAWLUK;01.01.1990;haslo4536;
537;Józef;RUTKOWSKA;01.07.1997;haslo17537;
538;Wincenty;SZCZEPAÑSKA;01.09.1986;haslo64538;
539;Mirella;CHMIELEWSKA;01.01.1995;haslo9539;
540;Jan;PAWLUK;01.04.1976;haslo10540;
541;Katarzyna;MACIEJEWSKA;01.07.1997;haslo41541;
542;Jagna;SOKO£OWSKA;01.07.1992;haslo40542;
543;Marcjanna;M¥CZKA;01.12.1977;haslo20543;
544;Krzysztof;SADOWSKA;01.03.1974;haslo34544;
545;Dorota;SZCZEPAÑSKA;01.01.1970;haslo64545;
546;Zuzanna;DUDEK;01.01.1970;haslo14546;
547;Anna;KUCHARSKA;01.03.1979;haslo42547;
548;Odetta;MAZUR;01.11.1970;haslo33548;
549;Jacek;KAMIÑSKA;01.06.1990;haslo24549;
550;Dorota;KOWALSKA;01.11.1990;haslo14550;
551;Ariana;KRAWCZYK;01.04.1976;haslo39551;
552;Marika;KOWALSKA;01.11.1975;haslo5552;
553;Martyna;JASIÑSKA;01.07.1992;haslo59553;
554;Dorota;MAJEWSKA;01.06.1990;haslo60554;
555;Gracjan;OSTROWSKA;01.07.1972;haslo33555;
556;Marcin;MALINOWSKA;01.06.1975;haslo45556;
557;Katarzyna;KUCHARSKA;01.01.1985;haslo61557;
558;Martyna;BORKOWSKA;01.10.1983;haslo70558;
559;Irena;MARCINIAK;01.07.1982;haslo5559;
560;Leon;DUDEK;01.03.1979;haslo48560;
561;Arkadiusz;WILK;01.08.1979;haslo64561;
562;Wojciech;CHMIELEWSKA;01.01.1990;haslo60562;
563;Natan;PAWLUK;01.04.1986;haslo26563;
564;Zuzanna;NOWAK;01.01.1995;haslo4564;
565;Aneta;OLSZEWSKA;01.10.1993;haslo7565;
566;Julian;PIETRZAK;01.02.1982;haslo21566;
567;Arleta;JAWORSKA;01.11.1975;haslo30567;
568;Maksymilian;WALCZAK;01.04.1991;haslo42568;
569;Aneta;WILK;01.01.1985;haslo57569;
570;Jan;SZEWCZYK;01.02.1977;haslo43570;
571;Antoni;KOWALCZYK;01.04.1976;haslo63571;
572;Jagoda;PACZOS;01.05.1983;haslo65572;
573;Helena;TOMASZEWSKA;01.01.1995;haslo41573;
574;Izabela;WALCZAK;01.03.1979;haslo64574;
575;Maria;JANKOWSKA;01.07.1982;haslo16575;
576;Jacek;PAWLUK;01.08.1979;haslo39576;
577;Antonina;KAMIÑSKA;01.11.1990;haslo55577;
578;Agnieszka;SADOWSKA;01.05.1973;haslo42578;
579;Bo¿ena;SOKO£OWSKA;01.04.1981;haslo3579;
580;Franciszek;MARCINIAK;01.02.1977;haslo3580;
581;Bo¿ena;MAZUR;01.10.1998;haslo6581;
582;Albin;TOMASZEWSKA;01.12.1997;haslo44582;
583;Joanna;KACZMAREK;01.02.1992;haslo69583;
584;Zofia;BORKOWSKA;01.04.1991;haslo65584;
585;Dorota;TOMASZEWSKA;01.02.1982;haslo37585;
586;Pamela;NOWAKOWSKA;01.10.1983;haslo65586;
587;S³awomir;KRAWCZYK;01.01.1990;haslo21587;
588;Arleta;SAWICKA;01.12.1982;haslo23588;
589;Gracjan;ZALEWSKA;01.08.1974;haslo2589;
590;Petronella;KORYTKOWSKI;01.09.1971;haslo45590;
591;Irena;KUCHARSKA;01.06.1990;haslo34591;
592;Irena;KUBIAK;01.03.1974;haslo62592;
593;Arleta;NOWAK;01.06.1995;haslo48593;
594;Natan;SZEWCZYK;01.11.1995;haslo59594;
595;Magdalena;DUDEK;01.10.1993;haslo16595;
596;Pamela;B¥K;01.03.1974;haslo6596;
597;Szymon;TOMASZEWSKA;01.04.1976;haslo52597;
598;Irena;WRÓBLEWSKA;01.04.1971;haslo11598;
599;Zuzanna;NOWICKA;01.03.1974;haslo2599;
600;Wioleta;OSTROWSKA;01.11.1970;haslo5600;
601;Julian;JAWORSKA;01.11.1995;haslo37601;
602;Zuzanna;MAJEWSKA;01.08.1984;haslo43602;
603;Jagna;SZEKPSIR;01.12.1992;haslo16603;
604;Julia;MICHALAK;01.04.1996;haslo6604;
605;Lucyna;WIECZOREK;01.01.1985;haslo66605;
606;Julian;SADOWSKA;01.07.1997;haslo60606;
607;Agnieszka;JANKOWSKA;01.12.1977;haslo40607;
608;Pawe³;SZEWCZYK;01.02.1977;haslo48608;
609;Zbigniew;ADAMCZYK;01.09.1986;haslo15609;
610;Julian;ZALEWSKA;01.11.1980;haslo10610;
611;Pawe³;KAMIÑSKA;01.10.1988;haslo14611;
612;Pawe³;SZCZEPAÑSKA;01.07.1982;haslo52612;
613;Martyna;M¥CZKA;01.01.1980;haslo53613;
614;Jagoda;MACIEJEWSKA;01.06.1990;haslo50614;
615;¯aneta;PAWLUK;01.12.1997;haslo50615;
616;Jan;BA£KA;01.03.1989;haslo63616;
617;Hanna;MAKOWSKA;01.09.1976;haslo32617;
618;Teresa;SADOWSKA;01.06.1980;haslo41618;
619;Bernadetta;SZEWCZYK;01.07.1972;haslo47619;
620;Kamila;KWIATKOWSKA;01.10.1998;haslo29620;
621;Stanis³aw;DUDEK;01.11.1985;haslo26621;
622;Irena;CHMIELEWSKA;01.04.1986;haslo54622;
623;Franciszek;W£ODARCZYK;01.11.1990;haslo54623;
624;Szymon;MAJEWSKA;01.01.1990;haslo23624;
625;Zuzanna;JAWORSKA;01.03.1984;haslo25625;
626;Zofia;MACIEJEWSKA;01.03.1984;haslo19626;
627;Odetta;DUDEK;01.06.1985;haslo69627;
628;Julia;SZEKPSIR;01.12.1982;haslo29628;
629;Teresa;WIECZOREK;01.01.1975;haslo7629;
630;Agnieszka;WRÓBLEWSKA;01.05.1978;haslo8630;
631;Petronella;BORKOWSKA;01.02.1972;haslo66631;
632;Franciszek;SAWICKA;01.02.1992;haslo56632;
633;Bernadetta;ADAMCZYK;01.05.1973;haslo41633;
634;Lilianna;KUCHARSKA;01.10.1978;haslo62634;
635;Dominika;NOWAK;01.01.1985;haslo36635;
636;Bogumi³a;RUTKOWSKA;01.12.1982;haslo50636;
637;Lilianna;JASIÑSKA;01.04.1991;haslo18637;
638;Józef;MICHALSKA;01.07.1997;haslo27638;
639;Pawe³;SOKO£OWSKA;01.01.1980;haslo6639;
640;Marcjanna;B¥K;01.05.1983;haslo34640;
641;Bo¿ena;KUBIAK;01.12.1992;haslo58641;
642;Leon;JANKOWSKA;01.05.1993;haslo67642;
643;Ariana;W£ODARCZYK;01.07.1972;haslo17643;
644;Sylwia;CZARNECKA;01.09.1976;haslo17644;
645;Krystyna;BA£KA;01.06.1985;haslo1645;
646;Marcjanna;JAWORSKA;01.07.1997;haslo45646;
647;Magdalena;KUBIAK;01.09.1991;haslo15647;
648;Julia;KRAWCZYK;01.06.1975;haslo50648;
649;Aleksander;MALINOWSKA;01.04.1991;haslo45649;
650;Maciej;SZCZEPAÑSKA;01.05.1983;haslo30650;
651;Nikola;CZARNECKA;01.05.1988;haslo16651;
652;Marika;JANKOWSKA;01.10.1993;haslo60652;
653;Helena;KOWALCZYK;01.02.1992;haslo30653;
654;Marika;NOWICKA;01.04.1981;haslo13654;
655;Wojciech;PIETRZAK;01.04.1991;haslo20655;
656;Zbigniew;PAPIERZEWSKI;01.03.1994;haslo28656;
657;Lilianna;B¥K;01.05.1973;haslo5657;
658;Jozue;KORYTKOWSKI;01.02.1987;haslo46658;
659;Zuzanna;W£ODARCZYK;01.03.1989;haslo11659;
660;Petronella;LIS;01.04.1986;haslo17660;
661;Aleksander;WILK;01.06.1970;haslo45661;
662;Aneta;KOWALSKA;01.09.1971;haslo62662;
663;Krystyna;KACZMAREK;01.09.1981;haslo33663;
664;Hanna;PAWLAK;01.12.1992;haslo58664;
665;Wincenty;KORYTKOWSKI;01.11.1990;haslo59665;
666;Jagoda;PAPIERZEWSKI;01.06.1985;haslo20666;
667;Izabela;NOWAKOWSKA;01.09.1986;haslo26667;
668;Maciej;JAWORSKA;01.09.1971;haslo49668;
669;¯aneta;BA£KA;01.03.1989;haslo19669;
670;Krystyna;MACIEJEWSKA;01.10.1988;haslo68670;
671;Jacek;LEWANDOWSKA;01.02.1997;haslo68671;
672;Zbigniew;CZARNECKA;01.04.1971;haslo25672;
673;Joanna;WIECZOREK;01.09.1991;haslo10673;
674;Andrzej;SAWICKA;01.03.1984;haslo38674;
675;Albin;KORYTKOWSKI;01.11.1970;haslo66675;
676;Gracjan;BORKOWSKA;01.08.1994;haslo42676;
677;Jadwiga;MARCINIAK;01.11.1980;haslo40677;
678;Jagoda;KOWALSKA;01.12.1987;haslo1678;
679;Martyna;CZARNECKA;01.05.1993;haslo46679;
680;Aleksander;PIOTROWSKA;01.09.1981;haslo64680;
681;Pamela;CZARNECKA;01.02.1972;haslo20681;
682;¯aneta;KACZMAREK;01.02.1977;haslo70682;
683;Arkadiusz;KWIATKOWSKA;01.01.1990;haslo25683;
684;Irena;SAWICKA;01.03.1989;haslo16684;
685;Marcjanna;MAJEWSKA;01.06.1985;haslo58685;
686;Wincenty;SAWICKA;01.08.1989;haslo50686;
687;Dorota;PAWLAK;01.07.1997;haslo12687;
688;Aneta;MICHALAK;01.02.1992;haslo8688;
689;Pamela;WYSOCKA;01.06.1970;haslo51689;
690;Odetta;LEWANDOWSKA;01.08.1989;haslo50690;
691;Aneta;KAMIÑSKA;01.09.1971;haslo57691;
692;Józef;NOWAKOWSKA;01.07.1992;haslo3692;
693;S³awomir;NOWICKA;01.04.1986;haslo25693;
694;Bo¿ena;MICHALSKA;01.10.1973;haslo67694;
695;Adrianna;MARCINIAK;01.06.1990;haslo8695;
696;Jagna;WALCZAK;01.06.1985;haslo30696;
697;Marzena;PACZOS;01.07.1997;haslo4697;
698;Antoni;KORYTKOWSKI;01.06.1970;haslo45698;
699;Agnieszka;JAWORSKA;01.05.1973;haslo27699;
700;Maciej;JAKUBOWSKA;01.12.1977;haslo16700;
701;Arleta;KOWALSKA;01.05.1983;haslo2701;
702;Antonina;WALCZAK;01.08.1979;haslo70702;
703;Jozue;MAKOWSKA;01.03.1994;haslo60703;
704;Helena;MAJEWSKA;01.08.1994;haslo28704;
705;Jagoda;B¥K;01.09.1991;haslo51705;
706;Anna;MAZUR;01.03.1984;haslo27706;
707;Maciej;MAZUR;01.03.1994;haslo47707;
708;Zuzanna;DUDEK;01.10.1988;haslo45708;
709;Wojciech;JAWORSKA;01.01.1990;haslo63709;
710;Jagoda;MALINOWSKA;01.02.1977;haslo31710;
711;Lilianna;TOMASZEWSKA;01.12.1982;haslo15711;
712;Nikola;WITKOWSKA;01.02.1982;haslo13712;
713;Marika;OLSZEWSKA;01.09.1976;haslo56713;
714;Krzysztof;KACZMAREK;01.02.1992;haslo29714;
715;Adrianna;CZARNECKA;01.10.1973;haslo12715;
716;Pawe³;CHMIELEWSKA;01.05.1978;haslo60716;
717;¯aneta;BARAN;01.09.1981;haslo39717;
718;Nikola;KALINOWSKA;01.06.1995;haslo9718;
719;Antonina;MAJEWSKA;01.08.1979;haslo59719;
720;Julia;WOJCIECHOWSKA;01.02.1992;haslo69720;
721;Irena;WRÓBLEWSKA;01.03.1979;haslo48721;
722;Magdalena;WÓJCIK;01.08.1994;haslo30722;
723;Adrianna;WRÓBLEWSKA;01.05.1978;haslo39723;
724;Natan;KACZMAREK;01.06.1975;haslo21724;
725;Izabela;MAKOWSKA;01.06.1970;haslo9725;
726;Marcjanna;MAZUR;01.04.1986;haslo70726;
727;Pawe³;WILK;01.03.1994;haslo47727;
728;Szymon;NOWAK;01.06.1975;haslo60728;
729;Maksymilian;SIKORA;01.10.1978;haslo14729;
730;Helena;NOWAKOWSKA;01.05.1973;haslo46730;
731;Maksymilian;SZCZEPAÑSKA;01.06.1985;haslo21731;
732;Bo¿ena;OSTROWSKA;01.12.1987;haslo33732;
733;Bernadetta;OLSZEWSKA;01.04.1991;haslo55733;
734;Arkadiusz;MARCINIAK;01.05.1998;haslo48734;
735;Marcin;KACZMAREK;01.06.1980;haslo38735;
736;Piotr;WOJCIECHOWSKA;01.11.1995;haslo49736;
737;Marzena;DUDEK;01.04.1996;haslo46737;
738;Marika;ZALEWSKA;01.07.1987;haslo67738;
739;S³awomir;JAWORSKA;01.04.1986;haslo34739;
740;Bo¿ena;M¥CZKA;01.04.1971;haslo58740;
741;Izabela;KORYTKOWSKI;01.03.1994;haslo17741;
742;Zuzanna;SZCZEPAÑSKA;01.04.1996;haslo31742;
743;Magdalena;MAJEWSKA;01.08.1994;haslo39743;
744;Arleta;JAWORSKA;01.04.1981;haslo10744;
745;Antonina;WALCZAK;01.04.1971;haslo70745;
746;Agnieszka;MAKOWSKA;01.11.1995;haslo23746;
747;Adrianna;PIOTROWSKA;01.03.1974;haslo4747;
748;Pamela;MAKOWSKA;01.11.1970;haslo55748;
749;Krystyna;PIOTROWSKA;01.11.1975;haslo11749;
750;Leon;KORYTKOWSKI;01.03.1984;haslo38750;
751;Nikola;KOWALSKA;01.12.1992;haslo17751;
752;Jadwiga;JAKUBOWSKA;01.12.1992;haslo53752;
753;Wincenty;MAKOWSKA;01.09.1986;haslo55753;
754;Antonina;PAPIERZEWSKI;01.08.1994;haslo60754;
755;Lilianna;WITKOWSKA;01.09.1986;haslo56755;
756;Jan;PAWLAK;01.09.1971;haslo23756;
757;S³awomir;PAWLAK;01.01.1980;haslo10757;
758;Szymon;DUDEK;01.08.1979;haslo1758;
759;S³awomir;JAKUBOWSKA;01.09.1986;haslo39759;
760;Krzysztof;BA£KA;01.04.1971;haslo3760;
761;Martyna;LIS;01.01.1995;haslo14761;
762;Wioleta;WOJCIECHOWSKA;01.10.1993;haslo36762;
763;Mirella;MAJEWSKA;01.08.1974;haslo4763;
764;Marcjanna;SADOWSKA;01.01.1990;haslo48764;
765;Marcjanna;PACZOS;01.07.1977;haslo19765;
766;Stanis³aw;JASIÑSKA;01.12.1997;haslo1766;
767;Stanis³aw;PACZOS;01.11.1995;haslo67767;
768;Maciej;MICHALSKA;01.03.1989;haslo44768;
769;Anna;MACIEJEWSKA;01.08.1984;haslo65769;
770;Leon;MICHALAK;01.03.1974;haslo42770;
771;Adrianna;W£ODARCZYK;01.10.1998;haslo34771;
772;Pawe³;WOJCIECHOWSKA;01.10.1998;haslo33772;
773;Joanna;SADOWSKA;01.10.1998;haslo37773;
774;Julian;PAWLAK;01.03.1974;haslo37774;
775;Helena;PIOTROWSKA;01.02.1982;haslo60775;
776;Zbigniew;WITKOWSKA;01.01.1975;haslo13776;
777;Ariana;NOWAK;01.11.1990;haslo2777;
778;Maksymilian;KOWALCZYK;01.04.1986;haslo49778;
779;Mirella;GRABOWSKA;01.01.1985;haslo49779;
780;Marcin;MARCINIAK;01.07.1972;haslo44780;
781;Piotr;MAZUR;01.08.1994;haslo46781;
782;Bernadetta;NOWICKA;01.02.1982;haslo57782;
783;Arkadiusz;CHMIELEWSKA;01.09.1981;haslo39783;
784;Wincenty;MICHALAK;01.06.1995;haslo33784;
785;Katarzyna;WRÓBLEWSKA;01.03.1979;haslo52785;
786;Agnieszka;JAKUBOWSKA;01.09.1981;haslo63786;
787;Marika;SOKO£OWSKA;01.01.1970;haslo7787;
788;Jozue;PIETRZAK;01.06.1980;haslo25788;
789;Marcjanna;BORKOWSKA;01.12.1972;haslo9789;
790;Jagoda;PAPIERZEWSKI;01.05.1993;haslo45790;
791;S³awomir;SAWICKA;01.05.1978;haslo47791;
792;Stanis³aw;MACIEJEWSKA;01.10.1983;haslo51792;
793;Julia;TOMASZEWSKA;01.10.1988;haslo43793;
794;Irena;KWIATKOWSKA;01.12.1977;haslo30794;
795;Arkadiusz;WYSOCKA;01.08.1989;haslo12795;
796;Marcjanna;KOWALCZYK;01.07.1977;haslo29796;
797;Pamela;MAZUR;01.12.1977;haslo8797;
798;Katarzyna;KUBIAK;01.10.1978;haslo50798;
799;Pawe³;M¥CZKA;01.01.1990;haslo1799;
800;Bernadetta;CHMIELEWSKA;01.06.1995;haslo63800;
801;Piotr;WRÓBLEWSKA;01.08.1994;haslo2801;
802;Albin;JASIÑSKA;01.04.1986;haslo17802;
803;Joanna;NOWAKOWSKA;01.11.1980;haslo33803;
804;Jagoda;ZAWADZKA;01.12.1972;haslo21804;
805;Maria;SZCZEPAÑSKA;01.12.1992;haslo28805;
806;Jozue;DUDEK;01.09.1986;haslo16806;
807;Wojciech;WÓJCIK;01.08.1979;haslo44807;
808;Lilianna;NOWICKA;01.06.1995;haslo61808;
809;Julia;PAWLAK;01.04.1981;haslo38809;
810;Antonina;WALCZAK;01.09.1981;haslo15810;
811;Franciszek;RUTKOWSKA;01.05.1973;haslo36811;
812;Wiliam;NOWAK;01.01.1975;haslo35812;
813;Franciszek;SZEKPSIR;01.07.1982;haslo51813;
814;Arkadiusz;WITKOWSKA;01.12.1987;haslo58814;
815;Marzena;KOWALCZYK;01.09.1986;haslo47815;
816;Jacek;SZEKPSIR;01.03.1979;haslo2816;
817;Leon;LEWANDOWSKA;01.08.1984;haslo19817;
818;Stanis³aw;JASIÑSKA;01.10.1993;haslo36818;
819;Antonina;KORYTKOWSKI;01.09.1976;haslo53819;
820;Marcjanna;W£ODARCZYK;01.03.1979;haslo28820;
821;Kamila;SZCZEPAÑSKA;01.04.1971;haslo20821;
822;Jadwiga;ADAMCZYK;01.05.1998;haslo70822;
823;Aleksander;MARCINIAK;01.03.1984;haslo70823;
824;Maria;PIETRZAK;01.11.1990;haslo50824;
825;Jagna;KRAWCZYK;01.06.1985;haslo14825;
826;¯aneta;PAWLAK;01.11.1990;haslo68826;
827;Magdalena;MAJEWSKA;01.04.1971;haslo19827;
828;Leon;WITKOWSKA;01.08.1974;haslo68828;
829;Jan;DUDEK;01.09.1986;haslo30829;
830;Anna;WALCZAK;01.09.1991;haslo17830;
831;Teresa;ADAMCZYK;01.11.1980;haslo18831;
832;Joanna;MACIEJEWSKA;01.08.1984;haslo8832;
833;Pawe³;NOWAKOWSKA;01.09.1986;haslo32833;
834;Arkadiusz;MALINOWSKA;01.06.1990;haslo4834;
835;Leon;PAWLAK;01.12.1977;haslo21835;
836;Zbigniew;RUTKOWSKA;01.11.1995;haslo16836;
837;Irena;PACZOS;01.12.1972;haslo50837;
838;Bogumi³a;NOWAK;01.03.1989;haslo51838;
839;Jacek;SADOWSKA;01.06.1995;haslo9839;
840;Krystyna;JAKUBOWSKA;01.01.1985;haslo68840;
841;Lucyna;KWIATKOWSKA;01.07.1997;haslo42841;
842;Szymon;TOMASZEWSKA;01.11.1995;haslo58842;
843;Franciszek;JANKOWSKA;01.02.1972;haslo51843;
844;Hanna;MARCINIAK;01.03.1994;haslo32844;
845;Pawe³;JANKOWSKA;01.01.1990;haslo27845;
846;S³awomir;W£ODARCZYK;01.07.1992;haslo29846;
847;Nikola;BA£KA;01.10.1993;haslo55847;
848;Zofia;ZAWADZKA;01.04.1976;haslo34848;
849;Józef;MICHALSKA;01.04.1976;haslo17849;
850;Piotr;NOWAKOWSKA;01.10.1978;haslo13850;
851;Julian;WYSOCKA;01.02.1982;haslo46851;
852;Marika;DUDEK;01.12.1992;haslo54852;
853;Martyna;WITKOWSKA;01.06.1995;haslo4853;
854;Dorota;MICHALSKA;01.06.1970;haslo21854;
855;Wiliam;LIS;01.10.1983;haslo49855;
856;Kamila;MAJEWSKA;01.11.1985;haslo12856;
857;Arkadiusz;MICHALSKA;01.10.1993;haslo19857;
858;Albin;JAWORSKA;01.10.1998;haslo49858;
859;Julian;MAZUR;01.09.1996;haslo28859;
860;Wioleta;JANKOWSKA;01.07.1972;haslo37860;
861;Sylwia;GRABOWSKA;01.08.1974;haslo52861;
862;Marzena;KALINOWSKA;01.04.1991;haslo68862;
863;Lilianna;PAWLUK;01.08.1979;haslo16863;
864;Wincenty;KOWALSKA;01.01.1995;haslo58864;
865;Leon;WRÓBLEWSKA;01.03.1989;haslo24865;
866;Lilianna;NOWAK;01.08.1984;haslo11866;
867;Maria;KOWALSKA;01.12.1982;haslo66867;
868;Jan;DUDEK;01.02.1972;haslo66868;
869;Magdalena;MICHALSKA;01.09.1981;haslo30869;
870;Martyna;WIECZOREK;01.07.1977;haslo29870;
871;Jan;NOWICKA;01.01.1970;haslo26871;
872;Lucyna;OLSZEWSKA;01.10.1998;haslo9872;
873;Pawe³;NOWAK;01.05.1998;haslo25873;
874;Jacek;BA£KA;01.10.1988;haslo41874;
875;Jacek;LIS;01.02.1987;haslo52875;
876;Zofia;WALCZAK;01.06.1975;haslo35876;
877;Jagna;KAMIÑSKA;01.04.1981;haslo1877;
878;Nikola;WOJCIECHOWSKA;01.04.1996;haslo51878;
879;Jan;WYSOCKA;01.03.1974;haslo51879;
880;Kamila;KUCHARSKA;01.09.1991;haslo14880;
881;Zbigniew;MAZUR;01.04.1976;haslo4881;
882;Maciej;KOWALSKA;01.09.1991;haslo20882;
883;Petronella;WIECZOREK;01.07.1977;haslo6883;
884;Szymon;PAPIERZEWSKI;01.08.1984;haslo31884;
885;Wojciech;WYSOCKA;01.03.1994;haslo11885;
886;Teresa;KALINOWSKA;01.07.1997;haslo43886;
887;Andrzej;MALINOWSKA;01.06.1975;haslo70887;
888;Adrianna;SZEWCZYK;01.02.1982;haslo58888;
889;Adrianna;KALINOWSKA;01.01.1970;haslo56889;
890;Jagoda;NOWAK;01.11.1970;haslo14890;
891;Lilianna;NOWICKA;01.07.1982;haslo41891;
892;Nikola;CHMIELEWSKA;01.03.1989;haslo41892;
893;Krzysztof;KOWALSKA;01.09.1996;haslo57893;
894;Albin;MARCINIAK;01.11.1985;haslo20894;
895;Jagoda;SZEWCZYK;01.04.1971;haslo44895;
896;Agnieszka;WÓJCIK;01.07.1997;haslo6896;
897;Katarzyna;WITKOWSKA;01.04.1991;haslo48897;
898;Petronella;SAWICKA;01.06.1990;haslo24898;
899;Bo¿ena;NOWAK;01.11.1980;haslo4899;
900;Wiliam;PAPIERZEWSKI;01.07.1972;haslo32900;
901;Lilianna;KAMIÑSKA;01.11.1995;haslo62901;
902;Maciej;KAMIÑSKA;01.03.1989;haslo21902;
903;Krystyna;MAJEWSKA;01.02.1982;haslo57903;
904;Leon;ZALEWSKA;01.03.1974;haslo33904;
905;Natan;WÓJCIK;01.10.1983;haslo41905;
906;Zofia;MAJEWSKA;01.09.1976;haslo7906;
907;Martyna;ZAWADZKA;01.11.1985;haslo8907;
908;Julian;ADAMCZYK;01.06.1990;haslo48908;
909;Jacek;PAWLUK;01.02.1997;haslo52909;
910;Martyna;W£ODARCZYK;01.10.1998;haslo46910;
911;Katarzyna;KACZMAREK;01.01.1970;haslo3911;
912;Natan;KUCHARSKA;01.12.1977;haslo54912;
913;Andrzej;NOWAK;01.01.1990;haslo9913;
914;Nikola;JAWORSKA;01.10.1988;haslo31914;
915;Lilianna;MICHALSKA;01.01.1975;haslo16915;
916;Jacek;DUDEK;01.08.1974;haslo17916;
917;Piotr;WÓJCIK;01.09.1986;haslo56917;
918;Bo¿ena;RUTKOWSKA;01.10.1978;haslo60918;
919;Aneta;DUDEK;01.08.1984;haslo27919;
920;Marcin;PAPIERZEWSKI;01.05.1983;haslo6920;
921;Wojciech;MACIEJEWSKA;01.04.1996;haslo16921;
922;Izabela;JAKUBOWSKA;01.08.1984;haslo69922;
923;Marzena;NOWICKA;01.02.1992;haslo19923;
924;Stanis³aw;MALINOWSKA;01.09.1971;haslo15924;
925;Martyna;CZARNECKA;01.03.1989;haslo56925;
926;Marzena;DUDA;01.05.1978;haslo2926;
